effective_liability,unsafe_replicator,unsafe_sml
2.8128937177566824,2.6270137631555138e-24,0.040928938235621964
2.938590077312774,1.8565535097246897e-29,0.03956161913964584
3.069903277173179,1.7774981501547823e-24,0.03826651517147788
3.2070843102474482,6.602690406152325e-25,0.03703966404159724
3.3503953852599255,4.793630244474133e-25,0.03587739277440686
3.5001104279372437,1.0947473989058241e-24,0.03477629076717713
3.656515604591725,4.71804680849061e-24,0.033733185996183475
3.8199098691015716,6.263551027579638e-25,0.032745123903097806
3.9906055343332345,1.5614374185715154e-30,0.03180934857307764
4.168928869098301,1.1846116918157234e-20,0.030923285879051684
4.2736842148,0.23634672712096666,0.03044147651379147
4.355220721785807,0.33834265054177093,0.030084528317781415
4.549837171862107,0.32628881873269283,0.0292908213048919
4.753150210483463,0.3104454660303011,0.02854005072970258
4.9655484515224115,0.2988247962828694,0.027830231591530086
5.187437874366842,0.28387866127875444,0.027159497248828626
5.4192425999116445,0.269458770866002,0.02652608548845269
5.661405701226198,0.2525089827520025,0.02592824763639941
5.914390050447093,0.23937988798001095,0.02536253514250031
6.178679203515006,0.22673655872433512,0.0247832063933788
6.454778324446646,0.2120229035188654,0.023054259010545204
6.743215150908602,0.20058422815743823,0.008656565991068467
7.044541002938533,0.18738208653408026,0.0003546533620080725
7.35933183674194,0.17701432697831704,8.10830522882008e-06
7.688189345578575,0.16309231042131356,1.5412666594038097e-07
8.031742109842934,0.1539390396268251,1.3098296544315414e-17
8.390646798536872,0.14514132572759972,1.2916299162527812e-17
8.765589424431088,0.13671999092819875,1.2752475847781115e-17
9.157286655314403,0.1271341461238339,1.2605207557473967e-17
9.566487183837229,0.11957992212542223,1.2473026774347229e-17
9.993973158567668,0.1096625237763521,1.2354597262546254e-17
10.440561678995328,0.10302815102307959,1.2248697670417798e-17
10.907106357340714,0.09428800262981887,1.2154208154480086e-17
11.394498950155127,0.08619437085459143,1.2070099419778149e-17
11.903671062830055,0.08083750278725528,1.1995423689264496e-17
12.435595930273738,0.07570174024165992,1.1929307204324242e-17
12.991290277158823,0.070797062878895,1.1870943929803846e-17
13.57181626129646,0.06525398995127937,1.1819590195895798e-17
14.178283503851798,0.05842903793888738,1.1774560059889445e-17
14.811851210281038,0.053733185905780134,1.1735221215488731e-17
15.473730386044414,0.049317052989487076,1.1700991317320483e-17
16.165186151329927,0.043111982163996795,1.1671334623753902e-17
16.887540159212293,0.03750358470951728,1.164575889198524e-17
17.642173121869398,0.034832868736795225,1.1623812484967079e-17
18.43052744968445,0.0322550852667777,1.1605081669584284e-17
19.254110008278776,0.028202030337744842,1.1589188099087833e-17
20.114494998744473,0.02551077067620982,1.157578648014728e-17
21.013326966582827,0.022977593785175655,1.1564562426409021e-17
21.952323945099213,0.020195607567792442,1.1555230497095306e-17
22.933280739263335,0.01727537085784156,1.1547532412343198e-17
23.958072356311025,0.015339327242644411,1.1541235428362582e-17
25.02865758964554,0.012889677955914735,1.1536130846891045e-17
26.147082762887884,0.010702721314388115,1.1532032626514925e-17
27.315485641233337,0.008754723991309232,1.1528776059536412e-17
28.5360995175898,0.0072665440943437114,1.152621647800253e-17
29.811257481308342,0.006348950161225796,1.1524227956463786e-17
31.14339687766569,0.0049296836466105,1.152270198657391e-17
32.53506396662168,0.003252835712003425,1.1521546108827692e-17
33.98891878975747,0.0025556113712896563,1.1520682498256504e-17
35.50774025469616,0.001728843517734663,1.1520046512312553e-17
37.09443144672529,0.0010702039375326197,1.1519585219106423e-17
38.75202517777275,0.0005205622441171911,1.1519255931526268e-17
40.48368978334367,0.0001709001100986285,1.1519024776881163e-17
42.2927351784973,5.6744962523617364e-06,1.1518865332368925e-17
42.76531584324708,1.6878768359149435e-34,1.1518833688884301e-17
44.18261918444064,4.7775151064372496e-29,1.1518757354119328e-17
46.15695413783034,4.245483802295479e-30,1.1518685622427963e-17
48.219513795416546,3.975421649747978e-31,1.151863891893705e-17
50.374240547226535,6.4467028587938105e-40,1.1518609143894104e-17
52.62525295207446,3.183596597991647e-35,1.1518590574136353e-17
54.97685360980198,3.2184604575495947e-41,1.1518579255856648e-17
57.43353738529537,2.2602747971322375e-39,1.1518572521022629e-17
60.0,1.867307948763158e-39,1.1518568612803787e-17
